id,loss
2337,2544.8734808545028
2340,47186.70575824274
2342,2117.791171306157
2347,2410.833487900679
2349,2037.8454808859224
2354,15512.28381265224
2361,592.4086022459207
2370,2597.7299034863863
2378,172.07613467428214
2382,13849.510134161997
2387,36379.85958993525
2389,2066.779312857506
2394,537.0782862672532
2396,-63.02708007158901
2400,15445.282526657718
2407,15943.669835324128
2414,134.61480303664393
2415,705.3329899414667
2421,5114.547428573102
2427,5911.378725680771
2428,13381.805300763353
2430,684.9212284124512
2435,692.3542560802592
2445,-73.24791054655718
2446,15512.28381265224
2447,134.1083811880747
2449,13849.510134161997
2451,823.6271261613167
2458,206.077393277098
2462,765.5965733117248
2463,679.3185785532055
2467,722.4797898543828
2471,-61.024992896639354
2475,636.0681563901154
2478,83.41172642120947
2483,2314.662990347678
2485,2573.3117442098255
2487,1998.7460895412266
2494,2100.961299227391
2497,179.20650799499003
2499,855.3104152744866
2503,2314.662990347678
2513,4893.44988071015
2515,6322.691078138145
2522,36784.66535701908
2523,-37.75409802026833
2528,446.5362945753159
2532,5771.977772284608
2536,177.4026329540029
2538,731.2247654292094
2539,2028.8650554490007
2540,-63.85050143576907
2545,2197.4191394809636
2548,2143.4771075972026
2549,656.645308880589
2553,6006.770198915401
2563,-47.28420567087623
2566,-80.25353339051655
2574,586.3868078021003
2575,14025.528891153022
2584,5207.305223508474
2588,32104.951540510832
2589,179.8940610956795
2592,135.4348393056377
2596,186.96276471592378
2598,2022.4899377281113
2602,2264.715914489395
2603,1784.9007007550335
2607,174.04850445363098
2609,650.8126549599345
2611,43979.19696274439
2627,2334.747574156442
2628,2214.9354611923186
2630,5857.145583594231
2633,5541.214435779575
2636,39431.744085216764
2640,843.4997933451598
2641,129.7468598529019
2657,2214.9354611923186
2659,17988.09882684677
2662,134.61480303664393
2663,2073.866054586076
2667,43239.46319434303
2670,5802.60147451362
2682,1873.2041568403652
2694,741.5199418961686
2699,644.7826813795134
2700,802.831104186132
2703,131.45186944558995
2708,2418.6692995228573
2714,-50.44772921171078
2725,5759.239872756778
2726,139.77699404394826
2727,5578.738238695447
2732,2205.8691831756223
2733,723.7483343004402
2736,38194.35706915384
2745,5639.818941092903
2760,624.9935626309203
2764,1873.3653675243781
2765,2647.0379727905843
2766,629.5252031710223
2775,166.8401116192821
2783,22622.07478948772
2784,6503.104281437147
2786,217.94692937475324
2801,-60.88631823909206
2803,2214.9354611923186
2813,563.1133911995037
2815,772.2079889501463
2816,2017.761993714928
2818,220.78826736207384
2819,36939.67817003574
2822,-56.16834671175091
2825,153.1421699781785
2826,223.7004369650577
2830,176.04637669601726
2834,629.8110487159983
2835,1995.7036044386793
2856,584.3741790606457
2873,6006.770198915401
2886,179.27207474608966
2892,698.2654353010834
2896,586.3868078021003
2897,128.88706428064606
2899,38473.61185626632
2901,199.17563953809184
2909,2061.544670114976
2914,2119.221125998431
2915,5614.055472288605
2916,717.8447251873222
2919,717.8447251873222
2926,50740.18720921994
2927,813.4394953970495
2933,644.2738807803302
2934,2544.8734808545028
2941,15420.562306635431
2942,171.74800027875693
2946,616.8730151379203
2949,689.9127353627078
2952,2303.988345922055
2957,940.2947092950029
2962,689.9127353627078
2963,705.3329899414667
2965,135.07275647029792
2966,2195.9651043392764
2971,59672.14171519781
2975,15926.448562778149
2979,39758.77930490349
2985,721.8203990295117
2995,15512.28381265224
2996,38194.35706915384
3001,17785.13883103214
3007,172.80904698089125
3008,103.02315151696436
3014,15512.28381265224
3017,176.04637669601726
3021,2055.5383565601846
3025,2418.6692995228573
3026,2288.3121505086583
3034,709.4370951842071
3035,635.2854138156237
3044,-148.35153288321146
3046,38194.35706915384
3047,17988.09882684677
3057,171.65122881885128
3059,5911.378725680771
3063,1968.1223303066508
3065,14191.093689206722
3067,5200.116874555558
3069,199.46202995588047
3076,641.560568976706
3086,624.9935626309203
3088,618.3743569629156
3090,135.07275647029792
3096,2195.9651043392764
3100,765.5965733117248
3102,165.0510190156292
3103,5802.60147451362
3107,5183.4768591220145
3118,894.6331584284583
3120,623.2997576283012
3123,2573.3117442098255
3128,526.8450360935014
3132,644.8826551677736
3140,15445.282526657718
3152,677.3867908784016
3165,-76.42537557156466
3183,41859.10519408271
3190,2195.9651043392764
3197,2005.5212087024447
3201,7422.754213900402
3203,2133.5234862830175
3214,640.0380102815524
3219,1962.2419975715081
3220,848.4958564232271
3221,835.05414342875
3229,194.12439947640618
3234,191.442883720885
3235,173.3633962130842
3240,651.9269053562125
3241,2055.5383565601846
3249,956.4634422761716
3254,6020.044318731214
3264,855.3104152744866
3266,2006.9694349012902
3270,38194.35706915384
3282,635.7163990612082
3285,2449.9890474615277
3289,128.2532200604945
3291,16574.32866786986
3295,-151.0244020549905
3299,5963.692742431236
3302,2718.080914264213
3303,708.3943909797521
3308,5183.4768591220145
3309,669.2404965479229
3324,5934.625491686844
3327,-61.967013414334396
3330,852.271237992778
3335,816.9957054922706
3339,290606.98116294405
3340,2094.788997906401
3343,318180.2377490533
3350,2211.3984206544164
3353,135.21588999860342
3356,221.7516415129371
3361,663.148065654825
3368,2034.0522591778122
3376,738.9908511307203
3381,2555.9355749024385
3383,-183.6381461403401
3397,35510.82036338563
3403,948.3723048197011
3405,2073.866054586076
3410,117884.14000285517
3412,763.376507171196
3416,38194.35706915384
3417,-46.1310780665019
3423,573.0582224834604
3427,2314.662990347678
3435,865.283078276914
3439,673.2451874312964
3441,151.41578050816142
3450,629.8110487159983
3453,717.8447251873222
3454,14223.523108759862
3458,119.44876825848391
3459,857.0273280463165
3467,2055.5383565601846
3469,805.080146362446
3477,2077.611993293928
3478,195.24462087996272
3482,673.7885365315905
3484,-57.70032655602553
3506,1891.7833230578485
3515,190.09792765926267
3522,2100.961299227391
3523,6299.336462408129
3526,2314.662990347678
3532,-54.296382253537274
3534,637.8265209206403
3537,2314.662990347678
3539,117.60048122601002
3542,5986.524080196638
3545,43629.108790081125
3552,671.9684729819435
3554,5986.524080196638
3573,6020.044318731214
3576,5582.963746109481
3577,833.4527753750441
3580,4857.927297728068
3583,2544.8734808545028
3584,2647.0379727905843
3609,172.25566624793652
3613,15467.34550621798
3623,14801.08205975352
3624,829.3232828283832
3638,2145.1789736639544
3642,135.51567446020778
3643,-37.75409802026833
3647,149.4981942333192
3653,689.9127353627078
3654,860.945966526417
3656,6322.691078138145
3658,143.1531590074795
3659,5762.438366186392
3663,175.24790535626943
3664,635.669222913465
3666,2658.5678005617237
3681,745.730009244073
3689,784.0709034698247
3694,131.03429575565906
3695,894.0223052056369
3699,15420.562306635431
3701,2647.0379727905843
3704,14314.113198682258
3721,13552.308426738087
3726,2100.961299227391
3727,5802.60147451362
3729,2148.601415790969
3731,727.952324873824
3738,16461.354305151144
3740,-145.74059782016337
3744,-65.8123720619037
3757,2274.9039480182246
3758,697.44429410624
3778,45594.4708396535
3781,38194.35706915384
3790,798.7168256654139
3796,151.79340265149875
3798,670.2723747583875
3804,117884.14000285517
3813,1627.3388669563674
3814,175.30713402249762
3815,2103.8011644579246
3818,15445.282526657718
3823,924.5368994813459
3826,118.89107377540253
3831,-56.16834671175091
3834,755.563065266444
3835,5963.692742431236
3849,697.44429410624
3850,14025.528891153022
3855,537.0782862672532
3864,770.9953048724012
3867,6322.691078138145
3871,-65.1912962798711
3879,6006.770198915401
3880,2374.7867180081635
3882,5532.801836371894
3884,199.17563953809184
3893,556.6676459738071
3895,717.8447251873222
3901,37659.76020181034
3903,2055.5383565601846
3913,794.0574151556766
3921,149.40012644969858
3929,924.5368994813459
3947,-66.20646406920488
3962,810.6449030380385
3963,677.3867908784016
3966,135.4348393056377
3975,16011.024427768421
3976,169.88461329746377
3977,750.1108180599762
3978,185.97888965474584
3979,5578.738238695447
3983,36784.66535701908
3985,181.51749107128057
3989,133.15573974633372
3992,624.9935626309203
3995,2501.7175371813564
4008,190.63150240824794
4013,126.6671703720958
4029,-57.75523348822982
4035,149.4981942333192
4040,13552.308426738087
4048,-70.01663516896427
4060,117.9431352808682
4066,172.78136194318859
4075,188.27868893628752
4079,83.41172642120947
4083,1979.6403286311652
4091,2659.0783885629326
4092,-56.02628363181979
4093,753.4989794939945
4098,142.83278456684326
4108,108422.66023558145
4109,2055.5383565601846
4110,19257.33483169284
4116,5986.524080196638
4129,15745.614230204557
4130,689.9127353627078
4140,2037.8454808859224
4146,2314.662990347678
4150,19566.763095781134
4151,6343.2670459328165
4153,2108.927845519737
4169,14314.113198682258
4170,6109.405766802705
4179,13346.372337092927
4183,663.148065654825
4188,631.8115968762663
4190,748.6473817946376
4193,631.385606980721
4201,2166.2772099838553
4205,2314.662990347678
4210,6858.722319355578
4226,5802.60147451362
4229,5857.145583594231
4241,7444.792604506202
4242,15494.005640141579
4257,114732.28236594633
4258,2314.662990347678
4260,697.44429410624
4263,161.6618548068916
4267,2027.0407220839675
4273,104.98617969781449
4274,-151.0244020549905
4277,529.9103429029637
4281,14191.093689206722
4283,2244.368330942656
4293,763.376507171196
4294,171.33469985264568
4305,6006.770198915401
4307,2080.503543332281
4318,35436.04759180996
4325,1943.8315925983352
4327,843.4997933451598
4332,15378.890484574978
4335,773.857845406703
4336,41384.627746601014
4337,38194.35706915384
4339,112108.54694585556
4343,4857.927297728068
4346,199.17563953809184
4348,2314.662990347678
4350,17516.698679241003
4358,2100.961299227391
4359,15926.448562778149
4363,128.32121156247217
4366,46019.50229288758
4374,-63.85050143576907
4375,2676.73474166984
4377,-50.88150147572681
4393,808.7171026741519
4395,138.56377988783947
4400,2030.5300121510656
4402,117576.85299982096
4404,-55.87536709594872
4415,-150.87471987877262
4418,1989.5839848381718
4422,134.1083811880747
4430,673.2451874312964
4432,199.17563953809184
4433,39455.28008589552
4435,790.709402776915
4438,43367.916068957355
4444,685.1685582768903
4447,-52.390152595594145
4451,2017.761993714928
4452,775.9369469110222
4457,16084.185407783676
4459,-39.84623393454889
4469,2100.961299227391
4471,95.58712195212789
4486,781.2643602535875
4488,142.1260742723566
4510,743.6080197023265
4515,38194.35706915384
4527,216.5462445102156
4530,14314.113198682258
4534,635.2854138156237
4535,-65.1912962798711
4536,179.57758176032272
4548,708.3943909797521
4549,6109.405766802705
4551,-63.85050143576907
4556,745.4115831064751
4559,117884.14000285517
4564,2659.0783885629326
4570,2066.779312857506
4575,174.84342627248765
4584,2333.9375361330503
4585,5955.933002021916
4591,-64.11545725066887
4592,194.79770063625907
4593,-68.1744423267155
4594,141.79490806778256
4598,565.0507644900159
4607,872.2377349149135
4608,2264.715914489395
4620,12718.03352599619
4621,789.8173531374039
4625,2065.12633130825
4635,15512.28381265224
4638,2050.5061450328567
4652,2128.7624677642534
4657,38194.35706915384
4658,2375.034205869306
4666,13839.283119001233
4672,537.0782862672532
4676,18617.435553251515
4680,14223.523108759862
4681,121.82018228373249
4683,-150.87471987877262
4684,186.43239088690498
4689,-59.89759480894404
4690,47186.70575824274
4692,15728.777747621134
4697,39455.28008589552
4700,842.595665904572
4705,-85.51009259489021
4721,683.0355625451358
4726,13483.764691895538
4729,2303.988345922055
4731,705.3329899414667
4736,673.2451874312964
4739,171.74800027875693
4740,4973.524908153255
4753,2681.1677147115306
4754,172.25566624793652
4755,-52.718999347113936
4756,36939.67817003574
4759,872.2377349149135
4764,5963.692742431236
4771,13987.110297708927
4772,-43.3553009604243
4776,2006.9694349012902
4780,171.65122881885128
4784,2395.4945811112584
4786,172.25566624793652
4787,112.87775880965773
4789,646.2817230246528
4794,2034.0522591778122
4800,4857.927297728068
4807,15745.614230204557
4813,194.79770063625907
4818,50740.18720921994
4823,223.52517180234204
4824,36939.67817003574
4829,39431.744085216764
4830,149.4981942333192
4835,689.9127353627078
4844,1979.699126639546
4845,1873.2041568403652
4846,128.88706428064606
4847,16011.024427768421
4854,813.9523975806512
4857,-150.49985084363215
4861,805.080146362446
4863,669.2404965479229
4866,38194.35706915384
4869,677.3867908784016
4871,2573.3117442098255
4872,16365.441961516084
4875,108422.66023558145
4877,720.8526691677953
4878,635.2854138156237
4885,668.9227304163375
4886,190.24718017533021
4888,140.11034159066588
4890,39431.744085216764
4896,4967.261695770376
4899,184.89024300958081
4913,103.25379584339767
4916,635.2854138156237
4920,2718.080914264213
4925,1792.2442883353983
4934,614.8366229101905
4941,669.2404965479229
4946,192.98628475726736
4954,2012.4859228407877
4956,5194.537962658117
4958,122.52244410636794
4965,814.8443593452993
4966,2334.747574156442
4970,889.2869408453507
4977,-64.63766177024684
4980,160.30187716801416
4984,36784.66535701908
4995,112.87775880965773
4997,13959.001333938792
4999,-156.58139544373813
5005,14857.853252385565
5011,15203.04758632058
5015,-43.43641103888565
5016,2100.961299227391
5019,39455.28008589552
5024,815.3323767595992
5030,5643.843754029815
5031,719.1415143873032
5034,5955.933002021916
5047,-61.17639334461013
5048,2055.5383565601846
5052,2191.4271977562107
5061,609.1362758538053
5062,-55.83545483224791
5067,15804.210348884653
5068,663.1392678264281
5077,-59.34633977023431
5079,6322.691078138145
5090,5207.305223508474
5094,162.53062595676116
5103,5892.346885898997
5104,649.5724250703022
5106,2373.454611367818
5107,181.71311874312042
5110,5746.607232207529
5114,-61.17639334461013
5116,133.15573974633372
5121,650.6604877912645
5122,-60.64809291728655
5124,17516.698679241003
5132,1824.7439132634177
5133,103.25379584339767
5138,15420.562306635431
5143,-84.84877854269789
5153,6173.236434533472
5154,821.2456910236791
5155,44088.46889447469
5160,116.27018692365141
5169,735.7236990587753
5172,843.4997933451598
5173,2018.8121684576915
5179,635.2854138156237
5182,2084.9829795322094
5187,128.5233307834671
5192,5731.324644237178
5211,172.32125444794514
5213,167.30309272067103
5219,15420.562306635431
5225,5155.1099973495775
5226,116626.68838404286
5227,629.5252031710223
5228,199.17563953809184
5239,-78.20226081651377
5241,16921.558031733835
5244,2128.7624677642534
5248,172.25566624793652
5260,-63.64097237386411
5266,2084.9829795322094
5273,172.07613467428214
5280,2395.3155130696864
5298,53645.39553703007
5300,17953.52412831645
5306,171.56587324193453
5307,38194.35706915384
5311,813.4394953970495
5316,104929.21291342394
5323,791.8159052687264
5332,2084.9829795322094
5336,126.36263849280101
5338,956.4634422761716
5342,5207.305223508474
5347,-60.06718169215337
5355,2055.5383565601846
5357,805.080146362446
5362,5207.305223508474
5363,116.27018692365141
5364,629.5252031710223
5366,734460.512319242
5374,132.97814295578686
5375,750.1108180599762
5379,5645.30180260743
5380,108422.66023558145
5383,163.61863629346394
5385,170.11601930701664
5390,191.442883720885
5393,2108.927845519737
5398,1998.7460895412266
5411,182.77403258547656
5414,191.442883720885
5429,586.3868078021003
5432,175.53356874805934
5436,2108.927845519737
5437,37659.76020181034
5439,1968.126262694551
5440,731.1682911864136
5449,1903.46815281715
5458,1943.8315925983352
5460,5639.818941092903
5462,118.3945673690691
5463,131.03429575565906
5465,818.9801335364516
5467,6173.6678006481525
5475,813.4394953970495
5483,673.2451874312964
5485,6006.770198915401
5489,2443.6631700003527
5493,6079.753169356312
5497,174.78407626805952
5501,117884.14000285517
5506,38194.35706915384
5507,2647.0379727905843
5510,565.0507644900159
5524,126.95375850204957
5531,-73.48885323685928
5542,192.98628475726736
5543,23720.698879722073
5544,-68.3659659676611
5552,2205.8691831756223
5560,-60.839832306629546
5563,677.155014887068
5573,16084.185407783676
5579,199.17563953809184
5584,731.6973899995214
5585,-67.59585720068826
5594,2100.961299227391
5595,186.96276471592378
5597,2314.662990347678
5598,635.669222913465
5604,169.88461329746377
5606,2034.0522591778122
5610,126.66126449576544
5615,956.4634422761716
5631,215.91600259178276
5637,2026.4636182470094
5646,733.7699295298285
5656,2028.8650554490007
5658,114732.28236594633
5666,651.9269053562125
5668,80.1591811853846
5673,5802.60147451362
5680,5547.261441315268
5691,15804.210348884653
5692,763.376507171196
5693,232.4819165240837
5697,144.2411621320465
5698,155.7851802195713
5700,758.6836940460057
5704,19767.4969876206
5705,1701.9692109802982
5707,-54.6157772413693
5710,1741.0395414908392
5716,199.17563953809184
5720,5555.454916102854
5722,156.39109055973464
5727,2147.792587691711
5733,141.79490806778256
5737,745.4568031924075
5742,5664.799411025395
5747,23563.582237840074
5760,-58.989356136058994
5774,-61.17639334461013
5788,565.3813156163859
5796,7610.525972446847
5797,723.7483343004402
5800,5802.60147451362
5812,651.9269053562125
5814,201.42879349273514
5818,-59.701406179859575
5819,14887.072770501094
5823,717.8447251873222
5826,841.0403980207723
5830,671.78834553758
5831,2073.0163891558627
5846,15844.905557312366
5864,819.2941076853222
5869,2314.662990347678
5870,668.9227304163375
5879,-72.16735395136396
5883,5835.3626765473255
5886,691.044527049851
5889,635.2854138156237
5904,754.7251751285435
5905,565.0507644900159
5910,17953.52412831645
5911,-64.11545725066887
5914,36784.66535701908
5915,656.645308880589
5920,15972.194152323686
5925,-56.02628363181979
5926,644.8826551677736
5934,15234.10000922577
5939,147.83326325039147
5941,635.7163990612082
5943,5900.5031972697525
5949,182.23432044097132
5961,2195.9651043392764
5965,150.5698247468086
5966,-63.85050143576907
5969,940.2947092950029
5970,692.3542560802592
5978,872.2377349149135
5979,38194.35706915384
5983,174.92269512780035
5985,15512.28381265224
5989,6435.580042633076
5997,144.17118846140926
6004,171.74800027875693
